T,time,fs,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
19.031774044036865,2026-05-27T11:50:48.044Z,198.012652251912,-6.9654924000000005,-1.4122476000000002,6.893683200000001,-42.84,3.43,346.29
19.036785125732422,2026-05-27T11:50:48.049Z,199.5577124369588,-6.797937600000001,-0.7037301600000001,6.88889592,-41.02,-0.21000000000000002,352.94000000000005
19.0417959690094,2026-05-27T11:50:48.054Z,199.56720749869154,-6.797937600000001,-0.7037301600000001,6.88889592,-41.02,-0.21000000000000002,352.94000000000005
19.046807050704956,2026-05-27T11:50:48.059Z,199.5577124369588,-5.534095680000001,0.11489472,6.88889592,-39.410000000000004,-8.260000000000002,336.21000000000004
19.051818132400513,2026-05-27T11:50:48.064Z,199.5577124369588,-5.4527119200000005,0.07659648000000001,6.855384960000001,-42.00000000000001,-9.8,314.86
19.05682897567749,2026-05-27T11:50:48.069Z,199.56720749869154,-5.64420312,0.08617104,6.941556000000001,-44.45,-12.040000000000001,291.13000000000005
19.061840057373047,2026-05-27T11:50:48.074Z,199.5577124369588,-5.7447360000000005,0.09095832000000001,7.066025280000001,-44.52,-14.560000000000002,269.01000000000005
19.066851139068604,2026-05-27T11:50:48.079Z,199.5577124369588,-5.859630720000001,0.18191664000000002,7.118685360000001,-42.14,-17.220000000000002,249.48000000000002
19.07186198234558,2026-05-27T11:50:48.084Z,199.56720749869154,-5.998461840000001,0.39255696000000007,7.09474896,-38.64,-18.830000000000002,231.00000000000003
19.076873064041138,2026-05-27T11:50:48.089Z,199.5577124369588,-6.01282368,0.68936832,6.936768720000001,-35.21,-19.740000000000002,213.64000000000001
19.081884145736694,2026-05-27T11:50:48.094Z,199.5577124369588,-6.189953040000001,0.86649768,6.93198144,-34.370000000000005,-22.470000000000002,185.36
19.086894989013672,2026-05-27T11:50:48.099Z,199.56720749869154,-6.30484776,1.02447792,6.960705120000001,-35.49,-22.330000000000002,175.63000000000002
19.09190607070923,2026-05-27T11:50:48.104Z,199.5577124369588,-6.410167920000001,1.1154362400000002,6.864959520000001,-34.790000000000006,-19.810000000000002,166.95000000000002
19.096917152404785,2026-05-27T11:50:48.109Z,199.5577124369588,-6.410167920000001,1.1154362400000002,6.864959520000001,-34.790000000000006,-19.810000000000002,166.95000000000002
19.101927995681763,2026-05-27T11:50:48.114Z,199.56720749869154,-6.534637200000001,0.9861796800000001,7.185707280000001,-29.610000000000003,-14.000000000000002,163.10000000000002
19.106867790222168,2026-05-27T11:50:48.119Z,202.43756938076163,-6.76921392,1.0723507200000002,7.209643680000001,-24.92,-12.110000000000001,165.55
19.111883878707886,2026-05-27T11:50:48.124Z,199.35852464470744,-6.817086720000001,1.3643748000000002,7.080387120000001,-17.85,-10.71,166.81
19.116899728775024,2026-05-27T11:50:48.129Z,199.36800076052856,-6.654319200000001,1.6659734400000001,6.979854240000001,-11.06,-9.030000000000001,166.04000000000002
19.121915817260742,2026-05-27T11:50:48.134Z,199.35852464470744,-6.400593360000001,1.6803352800000002,6.831448560000001,-7.840000000000001,-7.3500000000000005,163.31
19.12693190574646,2026-05-27T11:50:48.139Z,199.35852464470744,-6.213889440000001,1.8143791200000001,6.81229944,-7.07,-6.44,160.02
19.1319477558136,2026-05-27T11:50:48.144Z,199.36800076052856,-5.998461840000001,1.9244865600000003,6.841023120000001,-7.700000000000001,-5.53,157.15
19.136963844299316,2026-05-27T11:50:48.150Z,199.35852464470744,-6.031972800000001,1.8287409600000002,6.774001200000001,-8.610000000000001,-5.390000000000001,147.77
19.141979694366455,2026-05-27T11:50:48.155Z,199.36800076052856,-5.988887280000001,1.8622519200000003,6.754852080000001,-8.680000000000001,-8.610000000000001,140.77
19.146995782852173,2026-05-27T11:50:48.160Z,199.35852464470744,-5.897928960000001,1.9149120000000002,6.75963936,-10.080000000000002,-9.870000000000001,133.07000000000002
19.15201187133789,2026-05-27T11:50:48.165Z,199.35852464470744,-5.897928960000001,1.9149120000000002,6.75963936,-10.080000000000002,-9.870000000000001,133.07000000000002
19.15702772140503,2026-05-27T11:50:48.170Z,199.36800076052856,-5.725586880000001,1.9388484000000001,6.687830160000001,-12.740000000000002,-13.580000000000002,115.50000000000001
19.162043809890747,2026-05-27T11:50:48.175Z,199.35852464470744,-5.68728864,1.9771466400000002,6.606446400000001,-15.540000000000001,-15.96,105.77000000000001
19.167059898376465,2026-05-27T11:50:48.180Z,199.35852464470744,-5.586755760000001,2.04895584,6.601659120000001,-19.880000000000003,-18.340000000000003,96.46000000000001
19.172075748443604,2026-05-27T11:50:48.185Z,199.36800076052856,-5.553244800000001,1.90055016,6.59687184,-24.290000000000003,-21.28,87.43
19.17709183692932,2026-05-27T11:50:48.190Z,199.35852464470744,-5.529308400000001,1.68990984,6.817086720000001,-28.28,-23.660000000000004,79.38000000000001
19.182061910629272,2026-05-27T11:50:48.195Z,201.2042598100355,-5.55803208,1.41703488,6.912832320000001,-29.540000000000003,-25.970000000000002,72.73
19.18708086013794,2026-05-27T11:50:48.200Z,199.24488147831457,-5.816545200000001,1.3452256800000002,7.252729200000001,-30.730000000000004,-27.44,66.85000000000001
19.192099809646606,2026-05-27T11:50:48.205Z,199.24488147831457,-6.0367600800000005,1.2016072800000002,7.482518640000001,-28.000000000000004,-28.35,64.19000000000001
19.197118997573853,2026-05-27T11:50:48.210Z,199.23541706251189,-6.3383587200000004,1.3021401600000002,7.712308080000001,-22.89,-27.37,59.92000000000001
19.20213794708252,2026-05-27T11:50:48.215Z,199.24488147831457,-6.405380640000001,1.5510787200000002,7.712308080000001,-18.270000000000003,-27.580000000000002,58.660000000000004
19.207156896591187,2026-05-27T11:50:48.220Z,199.24488147831457,-6.400593360000001,1.9436356800000003,7.654860720000001,-21.07,-29.050000000000004,58.59
19.212175846099854,2026-05-27T11:50:48.225Z,199.24488147831457,-6.400593360000001,1.9436356800000003,7.654860720000001,-21.07,-29.050000000000004,58.59
19.21719479560852,2026-05-27T11:50:48.230Z,199.24488147831457,-6.156442080000001,1.9292738400000002,7.621349760000001,-29.960000000000004,-31.640000000000004,53.2
19.222213983535767,2026-05-27T11:50:48.235Z,199.23541706251189,-6.0559092,1.8191664000000003,7.640498880000001,-32.27,-32.480000000000004,50.050000000000004
19.227232933044434,2026-05-27T11:50:48.240Z,199.24488147831457,-6.01282368,1.7569317600000003,7.568689680000001,-32.34,-32.830000000000005,45.78
19.2322518825531,2026-05-27T11:50:48.245Z,199.24488147831457,-5.941014480000001,1.7282080800000001,7.616562480000001,-31.640000000000004,-32.27,40.88
19.237270832061768,2026-05-27T11:50:48.250Z,199.24488147831457,-5.921865360000001,1.6181006400000002,7.630924320000001,-32.550000000000004,-30.310000000000002,35.910000000000004
19.242290019989014,2026-05-27T11:50:48.255Z,199.23541706251189,-6.0559092,1.5510787200000002,7.659648000000001,-33.25,-27.860000000000003,31.990000000000002
19.24730896949768,2026-05-27T11:50:48.260Z,199.24488147831457,-6.051121920000001,1.42182216,7.774542720000001,-33.67,-25.130000000000003,28.210000000000004
19.252327919006348,2026-05-27T11:50:48.265Z,199.24488147831457,-6.247400400000001,1.3500129600000002,7.870288320000001,-31.080000000000002,-16.380000000000003,21.42
19.25745987892151,2026-05-27T11:50:48.270Z,194.8573286875726,-6.419742480000001,1.2399055200000002,7.994757600000001,-16.310000000000002,-9.31,19.180000000000003
19.262471914291382,2026-05-27T11:50:48.275Z,199.51974122348017,-6.572935440000001,1.3260765600000002,8.15752512,-4.0600000000000005,-0.8400000000000001,18.55
19.267483949661255,2026-05-27T11:50:48.280Z,199.51974122348017,-6.572935440000001,1.3260765600000002,8.15752512,-4.0600000000000005,-0.8400000000000001,18.55
19.272495985031128,2026-05-27T11:50:48.285Z,199.51974122348017,-6.00324912,1.8526773600000002,8.12880144,15.190000000000001,9.73,15.680000000000001
19.277507781982422,2026-05-27T11:50:48.290Z,199.52923267208982,-5.543670240000001,1.8670392000000002,8.20061064,21.560000000000002,12.32,10.22
19.282519817352295,2026-05-27T11:50:48.295Z,199.51974122348017,-5.605904880000001,1.8718264800000002,8.00433216,27.580000000000002,14.420000000000002,0.42000000000000004
19.287531852722168,2026-05-27T11:50:48.300Z,199.51974122348017,-5.51494656,1.8287409600000002,7.879862880000001,32.27,16.1,-11.410000000000002
19.29254388809204,2026-05-27T11:50:48.305Z,199.51974122348017,-5.39526456,1.7138462400000003,8.056992240000001,36.82,18.62,-25.69
19.297555923461914,2026-05-27T11:50:48.310Z,199.51974122348017,-5.37611544,1.7186335200000002,7.9708212000000005,43.260000000000005,21.630000000000003,-42.42
19.302567958831787,2026-05-27T11:50:48.315Z,199.51974122348017,-5.34260448,1.8526773600000002,7.870288320000001,50.400000000000006,24.430000000000003,-59.43000000000001
19.30757999420166,2026-05-27T11:50:48.320Z,199.51974122348017,-5.63462856,2.09682864,7.535178720000001,56.00000000000001,26.250000000000004,-91.63000000000001
19.312591791152954,2026-05-27T11:50:48.325Z,199.52923267208982,-5.864418000000001,2.25959616,7.190494560000001,55.790000000000006,27.090000000000003,-104.65
19.317603826522827,2026-05-27T11:50:48.330Z,199.51974122348017,-6.094207440000001,2.50853472,6.884108640000001,48.300000000000004,26.320000000000004,-115.50000000000001
19.3226158618927,2026-05-27T11:50:48.335Z,199.51974122348017,-6.094207440000001,2.50853472,6.884108640000001,48.300000000000004,26.320000000000004,-115.50000000000001
19.327627897262573,2026-05-27T11:50:48.340Z,199.51974122348017,-6.04633464,2.4080018400000003,6.525062640000001,26.46,23.240000000000002,-133.56
19.33260989189148,2026-05-27T11:50:48.345Z,200.7228177641654,-5.864418000000001,2.22129792,6.558573600000001,15.750000000000002,20.860000000000003,-142.31
19.33762288093567,2026-05-27T11:50:48.350Z,199.48178445733853,-5.423988240000001,1.8814010400000003,6.7931503200000005,5.6000000000000005,17.92,-153.51000000000002
